,city,quarter,composite,onebhk,twobhk,threebhk,%change_onebhk,%change_twobhk,%change_threebhk,latitude,longitude
1447,Nagpur,2018-09-01,5678,5871,5161,7080,0.876,0.389,0.984,21.1498134,79.0820556
1448,Nagpur,2018-12-01,5704,5880,5209,7137,0.153,0.93,0.805,21.1498134,79.0820556
1449,Nagpur,2019-03-01,5734,5926,5285,6750,0.782,1.459,-5.422,21.1498134,79.0820556
1450,Nagpur,2019-06-01,5819,6045,5408,6312,2.008,2.327,-6.489,21.1498134,79.0820556
1451,Nagpur,2019-09-01,6002,6243,5560,6552,3.275,2.811,3.802,21.1498134,79.0820556
1452,Nagpur,2019-12-01,6130,6349,5741,6546,1.698,3.255,-0.092,21.1498134,79.0820556
1453,Nagpur,2020-03-01,6242,6483,5820,6670,2.111,1.376,1.894,21.1498134,79.0820556
1454,Nagpur,2020-06-01,6300,6548,5820,7013,1.003,0.0,5.142,21.1498134,79.0820556
1455,Nagpur,2020-09-01,6075,6221,5764,6674,-4.994,-0.962,-4.834,21.1498134,79.0820556
1456,Nagpur,2020-12-01,5872,6034,5632,5900,-3.006,-2.29,-11.597,21.1498134,79.0820556
1457,Nagpur,2021-03-01,5977,6089,5808,6019,0.912,3.125,2.017,21.1498134,79.0820556
1458,Nagpur,2021-06-01,6056,6092,5928,6517,0.049,2.066,8.274,21.1498134,79.0820556
1459,Nagpur,2021-09-01,6172,6169,6073,6787,1.264,2.446,4.143,21.1498134,79.0820556
1460,Nagpur,2021-12-01,6233,6186,6161,7077,0.276,1.449,4.273,21.1498134,79.0820556
1461,Nagpur,2022-03-01,6167,6106,6126,6935,-1.293,-0.568,-2.006,21.1498134,79.0820556
1462,Nagpur,2022-06-01,6179,6113,6118,7111,0.115,-0.131,2.538,21.1498134,79.0820556
1463,Nagpur,2022-09-01,6215,6203,6145,6737,1.472,0.441,-5.259,21.1498134,79.0820556
1464,Nagpur,2022-12-01,6184,6194,6121,6477,-0.145,-0.391,-3.859,21.1498134,79.0820556
1465,Nagpur,2023-03-01,6193,6169,6159,6609,-0.404,0.621,2.038,21.1498134,79.0820556
1466,Nagpur,2023-06-01,6152,6211,6123,5801,0.681,-0.585,-12.226,21.1498134,79.0820556
1467,Nagpur,2023-09-01,6118,6132,6206,5466,-1.272,1.356,-5.775,21.1498134,79.0820556
1468,Nagpur,2023-12-01,6253,6271,6374,5362,2.267,2.707,-1.903,21.1498134,79.0820556
1469,Nagpur,2024-03-01,6247,6217,6445,5329,-0.861,1.114,-0.615,21.1498134,79.0820556
1470,Nagpur,2024-06-01,6393,6347,6585,5653,2.091,2.172,6.08,21.1498134,79.0820556
1471,Nagpur,2024-09-01,6443,6438,6558,5794,1.434,-0.41,2.494,21.1498134,79.0820556
1472,Nashik,2013-06-01,3041,2999,3034,3629,,,,20.0112475,73.7902364
1473,Nashik,2013-09-01,3076,3018,3087,3641,0.634,1.747,0.331,20.0112475,73.7902364
1474,Nashik,2013-12-01,3144,3060,3164,3893,1.392,2.494,6.921,20.0112475,73.7902364
1475,Nashik,2014-03-01,3181,3099,3202,3892,1.275,1.201,-0.026,20.0112475,73.7902364
1476,Nashik,2014-06-01,3190,3141,3172,4005,1.355,-0.937,2.903,20.0112475,73.7902364
1477,Nashik,2014-09-01,3230,3194,3167,4448,1.687,-0.158,11.061,20.0112475,73.7902364
1478,Nashik,2014-12-01,3242,3227,3151,4575,1.033,-0.505,2.855,20.0112475,73.7902364
1479,Nashik,2015-03-01,3262,3257,3143,4814,0.93,-0.254,5.224,20.0112475,73.7902364
1480,Nashik,2015-06-01,3288,3276,3185,4719,0.583,1.336,-1.973,20.0112475,73.7902364
1481,Nashik,2015-09-01,3333,3287,3282,4513,0.336,3.046,-4.365,20.0112475,73.7902364
1482,Nashik,2015-12-01,3415,3322,3412,4571,1.065,3.961,1.285,20.0112475,73.7902364
1483,Nashik,2016-03-01,3492,3357,3531,4639,1.054,3.488,1.488,20.0112475,73.7902364
1484,Nashik,2016-06-01,3544,3397,3589,4757,1.192,1.643,2.544,20.0112475,73.7902364
1485,Nashik,2016-09-01,3578,3459,3602,4699,1.825,0.362,-1.219,20.0112475,73.7902364
1486,Nashik,2016-12-01,3567,3502,3540,4681,1.243,-1.721,-0.383,20.0112475,73.7902364
1487,Nashik,2017-03-01,3571,3559,3498,4611,1.628,-1.186,-1.495,20.0112475,73.7902364
1488,Nashik,2017-06-01,3550,3602,3413,4620,1.208,-2.43,0.195,20.0112475,73.7902364
1489,Nashik,2017-09-01,3561,3600,3426,4785,-0.056,0.381,3.571,20.0112475,73.7902364
1490,Nashik,2017-12-01,3666,3670,3561,4934,1.944,3.94,3.114,20.0112475,73.7902364
1491,Nashik,2018-03-01,3746,3725,3669,4965,1.499,3.033,0.628,20.0112475,73.7902364
1492,Nashik,2018-06-01,3877,3791,3865,5060,1.772,5.342,1.913,20.0112475,73.7902364
1493,Nashik,2018-09-01,3945,3856,3941,5048,1.715,1.966,-0.237,20.0112475,73.7902364
1494,Nashik,2018-12-01,3947,3864,3954,4838,0.207,0.33,-4.16,20.0112475,73.7902364
1495,Nashik,2019-03-01,3999,3881,4042,4863,0.44,2.226,0.517,20.0112475,73.7902364
1496,Nashik,2019-06-01,4051,3957,4081,4803,1.958,0.965,-1.234,20.0112475,73.7902364
1497,Nashik,2019-09-01,4060,4035,4028,4752,1.971,-1.299,-1.062,20.0112475,73.7902364
1498,Nashik,2019-12-01,4062,4030,4015,5019,-0.124,-0.323,5.619,20.0112475,73.7902364
1499,Nashik,2020-03-01,4054,4041,3994,4968,0.273,-0.523,-1.016,20.0112475,73.7902364
1500,Nashik,2020-06-01,4018,3995,3964,4976,-1.138,-0.751,0.161,20.0112475,73.7902364
1501,Nashik,2020-09-01,3996,3885,4017,5055,-2.753,1.337,1.588,20.0112475,73.7902364
1502,Nashik,2020-12-01,3960,3837,4005,4866,-1.236,-0.299,-3.739,20.0112475,73.7902364
1503,Nashik,2021-03-01,3944,3769,4032,4940,-1.772,0.674,1.521,20.0112475,73.7902364
1504,Nashik,2021-06-01,3928,3730,4029,5037,-1.035,-0.074,1.964,20.0112475,73.7902364
1505,Nashik,2021-09-01,3924,3706,4048,4986,-0.643,0.472,-1.013,20.0112475,73.7902364
1506,Nashik,2021-12-01,3983,3734,4137,5036,0.756,2.199,1.003,20.0112475,73.7902364
1507,Nashik,2022-03-01,4020,3783,4165,5025,1.312,0.677,-0.218,20.0112475,73.7902364
1508,Nashik,2022-06-01,4062,3828,4213,4974,1.19,1.152,-1.015,20.0112475,73.7902364
1509,Nashik,2022-09-01,4124,3874,4293,4997,1.202,1.899,0.462,20.0112475,73.7902364
1510,Nashik,2022-12-01,4173,3921,4345,5034,1.213,1.211,0.74,20.0112475,73.7902364
1511,Nashik,2023-03-01,4238,3994,4403,5108,1.862,1.335,1.47,20.0112475,73.7902364
1512,Nashik,2023-06-01,4287,4044,4453,5113,1.252,1.136,0.098,20.0112475,73.7902364
1513,Nashik,2023-09-01,4339,4113,4485,5233,1.706,0.719,2.347,20.0112475,73.7902364
1514,Nashik,2023-12-01,4414,4182,4568,5271,1.678,1.851,0.726,20.0112475,73.7902364
1515,Nashik,2024-03-01,4511,4265,4683,5319,1.985,2.518,0.911,20.0112475,73.7902364
1516,Nashik,2024-06-01,4567,4322,4733,5401,1.336,1.068,1.542,20.0112475,73.7902364
1517,Nashik,2024-09-01,4626,4389,4792,5390,1.55,1.247,-0.204,20.0112475,73.7902364
1518,Navi Mumbai,2013-06-01,10350,10097,10227,15708,,,,19.0308262,73.0198537
1519,Navi Mumbai,2013-09-01,10769,10552,10537,15981,4.506,3.031,1.738,19.0308262,73.0198537
1520,Navi Mumbai,2013-12-01,11072,10853,10710,16960,2.853,1.642,6.126,19.0308262,73.0198537
1521,Navi Mumbai,2014-03-01,11510,11281,11131,17691,3.944,3.931,4.31,19.0308262,73.0198537
1522,Navi Mumbai,2014-06-01,11774,11508,11405,18584,2.012,2.462,5.048,19.0308262,73.0198537
1523,Navi Mumbai,2014-09-01,12014,11684,11822,19155,1.529,3.656,3.073,19.0308262,73.0198537
1524,Navi Mumbai,2014-12-01,12220,11890,12068,19187,1.763,2.081,0.167,19.0308262,73.0198537
1525,Navi Mumbai,2015-03-01,12363,12030,12371,18611,1.177,2.511,-3.002,19.0308262,73.0198537
1526,Navi Mumbai,2015-06-01,12553,12244,12548,18399,1.779,1.431,-1.139,19.0308262,73.0198537
1527,Navi Mumbai,2015-09-01,12714,12304,12924,19405,0.49,2.996,5.468,19.0308262,73.0198537
1528,Navi Mumbai,2015-12-01,12947,12425,13489,20144,0.983,4.372,3.808,19.0308262,73.0198537
1529,Navi Mumbai,2016-03-01,13201,12687,13710,20392,2.109,1.638,1.231,19.0308262,73.0198537
1530,Navi Mumbai,2016-06-01,13412,12866,14092,20384,1.411,2.786,-0.039,19.0308262,73.0198537
1531,Navi Mumbai,2016-09-01,13507,13089,13950,19217,1.733,-1.008,-5.725,19.0308262,73.0198537
1532,Navi Mumbai,2016-12-01,13362,13049,13763,17293,-0.306,-1.341,-10.012,19.0308262,73.0198537
1533,Navi Mumbai,2017-03-01,13188,12856,13650,17188,-1.479,-0.821,-0.607,19.0308262,73.0198537
1534,Navi Mumbai,2017-06-01,12878,12415,13854,16852,-3.43,1.495,-1.955,19.0308262,73.0198537
1535,Navi Mumbai,2017-09-01,12837,12305,14245,15997,-0.886,2.822,-5.074,19.0308262,73.0198537
1536,Navi Mumbai,2017-12-01,12696,12185,13878,16560,-0.975,-2.576,3.519,19.0308262,73.0198537
1537,Navi Mumbai,2018-03-01,12920,12421,14102,16579,1.937,1.614,0.115,19.0308262,73.0198537
1538,Navi Mumbai,2018-06-01,13102,12661,14092,16587,1.932,-0.071,0.048,19.0308262,73.0198537
1539,Navi Mumbai,2018-09-01,13389,12904,14416,17527,1.919,2.299,5.667,19.0308262,73.0198537
1540,Navi Mumbai,2018-12-01,13857,13313,15214,17489,3.17,5.536,-0.217,19.0308262,73.0198537
1541,Navi Mumbai,2019-03-01,13874,13283,15360,17760,-0.225,0.96,1.55,19.0308262,73.0198537
1542,Navi Mumbai,2019-06-01,13799,13056,15805,18012,-1.709,2.897,1.419,19.0308262,73.0198537
1543,Navi Mumbai,2019-09-01,13762,12961,16018,17871,-0.728,1.348,-0.783,19.0308262,73.0198537
1544,Navi Mumbai,2019-12-01,13102,12059,16286,17237,-6.959,1.673,-3.548,19.0308262,73.0198537
1545,Navi Mumbai,2020-03-01,12954,11632,16931,18474,-3.541,3.96,7.176,19.0308262,73.0198537
1546,Navi Mumbai,2020-06-01,12929,11495,17297,18654,-1.178,2.162,0.974,19.0308262,73.0198537
1547,Navi Mumbai,2020-09-01,12929,11596,16964,18376,0.879,-1.925,-1.49,19.0308262,73.0198537
1548,Navi Mumbai,2020-12-01,13879,13272,15156,19079,14.453,-10.658,3.826,19.0308262,73.0198537
1549,Navi Mumbai,2021-03-01,15308,15174,15295,17910,14.331,0.917,-6.127,19.0308262,73.0198537
1550,Navi Mumbai,2021-06-01,15300,15162,15392,17443,-0.079,0.634,-2.607,19.0308262,73.0198537
1551,Navi Mumbai,2021-09-01,14628,14232,15495,17868,-6.134,0.669,2.437,19.0308262,73.0198537
1552,Navi Mumbai,2021-12-01,14441,13711,16601,17665,-3.661,7.138,-1.136,19.0308262,73.0198537
1553,Navi Mumbai,2022-03-01,14345,13493,16936,17769,-1.59,2.018,0.589,19.0308262,73.0198537
1554,Navi Mumbai,2022-06-01,14487,13510,17402,18685,0.126,2.752,5.155,19.0308262,73.0198537
1555,Navi Mumbai,2022-09-01,14503,13505,17401,19183,-0.037,-0.006,2.665,19.0308262,73.0198537
1556,Navi Mumbai,2022-12-01,14390,13311,17511,19507,-1.437,0.632,1.689,19.0308262,73.0198537
1557,Navi Mumbai,2023-03-01,13435,12015,17638,19697,-9.736,0.725,0.974,19.0308262,73.0198537
1558,Navi Mumbai,2023-06-01,12647,10999,17610,19491,-8.456,-0.159,-1.046,19.0308262,73.0198537
1559,Navi Mumbai,2023-09-01,12427,10560,18292,19019,-3.991,3.873,-2.422,19.0308262,73.0198537
1560,Navi Mumbai,2023-12-01,12480,10524,18712,18945,-0.341,2.296,-0.389,19.0308262,73.0198537
1561,Navi Mumbai,2024-03-01,12034,9794,19280,18919,-6.937,3.035,-0.137,19.0308262,73.0198537
1562,Navi Mumbai,2024-06-01,12963,10773,20142,19223,9.996,4.471,1.607,19.0308262,73.0198537
1563,Navi Mumbai,2024-09-01,13808,11751,20529,19788,9.078,1.921,2.939,19.0308262,73.0198537
1564,New Town Kolkata,2013-06-01,3974,3738,3721,4667,,,,22.59591305,88.48786528277952
1565,New Town Kolkata,2013-09-01,4101,3807,3844,4863,1.846,3.306,4.2,22.59591305,88.48786528277952
1566,New Town Kolkata,2013-12-01,4189,3954,3910,4931,3.861,1.717,1.398,22.59591305,88.48786528277952
1567,New Town Kolkata,2014-03-01,4247,3899,4008,5031,-1.391,2.506,2.028,22.59591305,88.48786528277952
1568,New Town Kolkata,2014-06-01,4347,3889,4186,5095,-0.256,4.441,1.272,22.59591305,88.48786528277952
1569,New Town Kolkata,2014-09-01,4582,4166,4444,5249,7.123,6.163,3.023,22.59591305,88.48786528277952
1570,New Town Kolkata,2014-12-01,4682,4439,4455,5337,6.553,0.248,1.677,22.59591305,88.48786528277952
1571,New Town Kolkata,2015-03-01,4757,4681,4462,5368,5.452,0.157,0.581,22.59591305,88.48786528277952
1572,New Town Kolkata,2015-06-01,4786,4827,4405,5436,3.119,-1.277,1.267,22.59591305,88.48786528277952
1573,New Town Kolkata,2015-09-01,4700,4704,4295,5433,-2.548,-2.497,-0.055,22.59591305,88.48786528277952
1574,New Town Kolkata,2015-12-01,4775,4616,4473,5480,-1.871,4.144,0.865,22.59591305,88.48786528277952
1575,New Town Kolkata,2016-03-01,4884,4580,4696,5531,-0.78,4.985,0.931,22.59591305,88.48786528277952
1576,New Town Kolkata,2016-06-01,5043,4564,4964,5664,-0.349,5.707,2.405,22.59591305,88.48786528277952
1577,New Town Kolkata,2016-09-01,5112,4540,5098,5710,-0.526,2.699,0.812,22.59591305,88.48786528277952
1578,New Town Kolkata,2016-12-01,5089,4448,5011,5873,-2.026,-1.707,2.855,22.59591305,88.48786528277952
1579,New Town Kolkata,2017-03-01,5025,4411,4807,6033,-0.832,-4.071,2.724,22.59591305,88.48786528277952
1580,New Town Kolkata,2017-06-01,4920,4518,4549,5993,2.426,-5.367,-0.663,22.59591305,88.48786528277952
1581,New Town Kolkata,2017-09-01,4840,4644,4353,5919,2.789,-4.309,-1.235,22.59591305,88.48786528277952
1582,New Town Kolkata,2017-12-01,5016,4904,4542,5986,5.599,4.342,1.132,22.59591305,88.48786528277952
1583,New Town Kolkata,2018-03-01,5269,5048,4932,6100,2.936,8.587,1.904,22.59591305,88.48786528277952
1584,New Town Kolkata,2018-06-01,5459,5173,5147,6310,2.476,4.359,3.443,22.59591305,88.48786528277952
1585,New Town Kolkata,2018-09-01,5606,5158,5384,6456,-0.29,4.605,2.314,22.59591305,88.48786528277952
1586,New Town Kolkata,2018-12-01,5744,5293,5554,6542,2.617,3.158,1.332,22.59591305,88.48786528277952
1587,New Town Kolkata,2019-03-01,5933,5611,5804,6490,6.008,4.501,-0.795,22.59591305,88.48786528277952
1588,New Town Kolkata,2019-06-01,5942,5606,5845,6453,-0.089,0.706,-0.57,22.59591305,88.48786528277952
1589,New Town Kolkata,2019-09-01,6165,5872,6143,6497,4.745,5.098,0.682,22.59591305,88.48786528277952
1590,New Town Kolkata,2019-12-01,6123,5700,6181,6442,-2.929,0.619,-0.847,22.59591305,88.48786528277952
1591,New Town Kolkata,2020-03-01,6239,5767,6263,6667,1.175,1.327,3.493,22.59591305,88.48786528277952
1592,New Town Kolkata,2020-06-01,6359,5840,6369,6860,1.266,1.692,2.895,22.59591305,88.48786528277952
1593,New Town Kolkata,2020-09-01,6449,5968,6350,7107,2.192,-0.298,3.601,22.59591305,88.48786528277952
1594,New Town Kolkata,2020-12-01,6590,6374,6337,7263,6.803,-0.205,2.195,22.59591305,88.48786528277952
1595,New Town Kolkata,2021-03-01,6553,6409,6347,7071,0.549,0.158,-2.644,22.59591305,88.48786528277952
1596,New Town Kolkata,2021-06-01,6551,6358,6428,6967,-0.796,1.276,-1.471,22.59591305,88.48786528277952
1597,New Town Kolkata,2021-09-01,6697,6395,6698,6997,0.582,4.2,0.431,22.59591305,88.48786528277952
1598,New Town Kolkata,2021-12-01,6795,6524,6862,6943,2.017,2.448,-0.772,22.59591305,88.48786528277952
1599,New Town Kolkata,2022-03-01,6902,6566,7005,7050,0.644,2.084,1.541,22.59591305,88.48786528277952
1600,New Town Kolkata,2022-06-01,6955,6605,7060,7116,0.594,0.785,0.936,22.59591305,88.48786528277952
1601,New Town Kolkata,2022-09-01,6956,6614,7003,7213,0.136,-0.807,1.363,22.59591305,88.48786528277952
1602,New Town Kolkata,2022-12-01,6904,6556,6869,7314,-0.877,-1.913,1.4,22.59591305,88.48786528277952
1603,New Town Kolkata,2023-03-01,6876,6552,6701,7519,-0.061,-2.446,2.803,22.59591305,88.48786528277952
1604,New Town Kolkata,2023-06-01,6981,6669,6849,7531,1.786,2.209,0.16,22.59591305,88.48786528277952
1605,New Town Kolkata,2023-09-01,7122,6809,6979,7696,2.099,1.898,2.191,22.59591305,88.48786528277952
1606,New Town Kolkata,2023-12-01,7401,6994,7209,8155,2.717,3.296,5.964,22.59591305,88.48786528277952
1607,New Town Kolkata,2024-03-01,7750,7222,7574,8599,3.26,5.063,5.445,22.59591305,88.48786528277952
1608,New Town Kolkata,2024-06-01,7938,7406,7651,8991,2.548,1.017,4.559,22.59591305,88.48786528277952
1609,New Town Kolkata,2024-09-01,8097,7637,7659,9352,3.119,0.105,4.015,22.59591305,88.48786528277952
1610,Noida,2013-06-01,5249,5192,5104,5509,,,,28.5706333,77.3272147
1611,Noida,2013-09-01,5325,5336,5188,5514,2.773,1.646,0.091,28.5706333,77.3272147
1612,Noida,2013-12-01,5411,5506,5270,5539,3.186,1.581,0.453,28.5706333,77.3272147
1613,Noida,2014-03-01,5483,5530,5392,5575,0.436,2.315,0.65,28.5706333,77.3272147
1614,Noida,2014-06-01,5576,5658,5484,5641,2.315,1.706,1.184,28.5706333,77.3272147
1615,Noida,2014-09-01,5661,5804,5550,5703,2.58,1.204,1.099,28.5706333,77.3272147
1616,Noida,2014-12-01,5622,5450,5611,5781,-6.099,1.099,1.368,28.5706333,77.3272147
1617,Noida,2015-03-01,5601,5248,5657,5812,-3.706,0.82,0.536,28.5706333,77.3272147
1618,Noida,2015-06-01,5569,4931,5717,5882,-6.04,1.061,1.204,28.5706333,77.3272147
1619,Noida,2015-09-01,5542,4600,5777,5982,-6.713,1.05,1.7,28.5706333,77.3272147
1620,Noida,2015-12-01,5570,4480,5839,6083,-2.609,1.073,1.688,28.5706333,77.3272147
1621,Noida,2016-03-01,5570,4362,5864,6144,-2.634,0.428,1.003,28.5706333,77.3272147
1622,Noida,2016-06-01,5622,4366,5979,6144,0.092,1.961,0.0,28.5706333,77.3272147
1623,Noida,2016-09-01,5706,4405,6112,6195,0.893,2.224,0.83,28.5706333,77.3272147
1624,Noida,2016-12-01,5725,4556,6106,6143,3.428,-0.098,-0.839,28.5706333,77.3272147
1625,Noida,2017-03-01,5755,4653,6111,6152,2.129,0.082,0.147,28.5706333,77.3272147
1626,Noida,2017-06-01,5715,4759,5960,6152,2.278,-2.471,0.0,28.5706333,77.3272147
1627,Noida,2017-09-01,5650,4863,5816,6061,2.185,-2.416,-1.479,28.5706333,77.3272147
1628,Noida,2017-12-01,5684,4884,5830,6136,0.432,0.241,1.237,28.5706333,77.3272147
1629,Noida,2018-03-01,5599,4837,5711,6067,-0.962,-2.041,-1.125,28.5706333,77.3272147
1630,Noida,2018-06-01,5738,4864,5932,6180,0.558,3.87,1.863,28.5706333,77.3272147
1631,Noida,2018-09-01,5972,5034,6121,6534,3.495,3.186,5.728,28.5706333,77.3272147
1632,Noida,2018-12-01,6175,5233,6331,6730,3.953,3.431,3.0,28.5706333,77.3272147
1633,Noida,2019-03-01,6366,5424,6494,6961,3.65,2.575,3.432,28.5706333,77.3272147
1634,Noida,2019-06-01,6516,5655,6569,7150,4.259,1.155,2.715,28.5706333,77.3272147
1635,Noida,2019-09-01,6626,5729,6685,7283,1.309,1.766,1.86,28.5706333,77.3272147
1636,Noida,2019-12-01,6465,5400,6554,7217,-5.743,-1.96,-0.906,28.5706333,77.3272147
1637,Noida,2020-03-01,6236,5097,6340,7029,-5.611,-3.265,-2.605,28.5706333,77.3272147
1638,Noida,2020-06-01,5951,4947,5992,6723,-2.943,-5.489,-4.353,28.5706333,77.3272147
1639,Noida,2020-09-01,5867,5006,5816,6654,1.193,-2.937,-1.026,28.5706333,77.3272147
1640,Noida,2020-12-01,5830,5078,5613,6767,1.438,-3.49,1.698,28.5706333,77.3272147
1641,Noida,2021-03-01,6007,5414,5715,6920,6.617,1.817,2.261,28.5706333,77.3272147
1642,Noida,2021-06-01,6146,5427,5935,7047,0.24,3.85,1.835,28.5706333,77.3272147
1643,Noida,2021-09-01,6008,5204,5892,6840,-4.109,-0.725,-2.937,28.5706333,77.3272147
1644,Noida,2021-12-01,5953,5187,5850,6737,-0.327,-0.713,-1.506,28.5706333,77.3272147
1645,Noida,2022-03-01,5981,5134,5928,6759,-1.022,1.333,0.327,28.5706333,77.3272147
1646,Noida,2022-06-01,6102,5249,6059,6870,2.24,2.21,1.642,28.5706333,77.3272147
1647,Noida,2022-09-01,6293,5361,6281,7084,2.134,3.664,3.115,28.5706333,77.3272147
1648,Noida,2022-12-01,6482,5477,6499,7291,2.164,3.471,2.922,28.5706333,77.3272147
1649,Noida,2023-03-01,6634,5561,6602,7570,1.534,1.585,3.827,28.5706333,77.3272147
1650,Noida,2023-06-01,6783,5626,6738,7806,1.169,2.06,3.118,28.5706333,77.3272147
1651,Noida,2023-09-01,6984,5780,6837,8193,2.737,1.469,4.958,28.5706333,77.3272147
1652,Noida,2023-12-01,7338,5956,7198,8685,3.045,5.28,6.005,28.5706333,77.3272147
1653,Noida,2024-03-01,7672,6090,7513,9212,2.25,4.376,6.068,28.5706333,77.3272147
1654,Noida,2024-06-01,8089,6232,7879,9932,2.332,4.872,7.816,28.5706333,77.3272147
1655,Noida,2024-09-01,8511,6322,8318,10603,1.444,5.572,6.756,28.5706333,77.3272147
1656,Panvel,2013-06-01,6901,6774,7304,8594,,,,18.991097099999998,73.12058456241039
1657,Panvel,2013-09-01,6868,6687,7440,9255,-1.284,1.862,7.691,18.991097099999998,73.12058456241039
1658,Panvel,2013-12-01,6820,6592,7568,9534,-1.421,1.72,3.015,18.991097099999998,73.12058456241039
1659,Panvel,2014-03-01,6783,6519,7668,9770,-1.107,1.321,2.475,18.991097099999998,73.12058456241039
1660,Panvel,2014-06-01,6743,6433,7857,9446,-1.319,2.465,-3.316,18.991097099999998,73.12058456241039
1661,Panvel,2014-09-01,6892,6553,8132,9605,1.865,3.5,1.683,18.991097099999998,73.12058456241039
1662,Panvel,2014-12-01,6923,6587,8154,9564,0.519,0.271,-0.427,18.991097099999998,73.12058456241039
1663,Panvel,2015-03-01,6944,6620,8161,9196,0.501,0.086,-3.848,18.991097099999998,73.12058456241039
1664,Panvel,2015-06-01,7137,6850,8169,9575,3.474,0.098,4.121,18.991097099999998,73.12058456241039
1665,Panvel,2015-09-01,7237,6990,8072,9912,2.044,-1.187,3.52,18.991097099999998,73.12058456241039
1666,Panvel,2015-12-01,7641,7424,8332,10458,6.209,3.221,5.508,18.991097099999998,73.12058456241039
1667,Panvel,2016-03-01,8163,8017,8520,11193,7.988,2.256,7.028,18.991097099999998,73.12058456241039
1668,Panvel,2016-06-01,8297,8124,8769,11364,1.335,2.923,1.528,18.991097099999998,73.12058456241039
1669,Panvel,2016-09-01,8460,8253,9094,11381,1.588,3.706,0.15,18.991097099999998,73.12058456241039
1670,Panvel,2016-12-01,8325,8092,9100,10991,-1.951,0.066,-3.427,18.991097099999998,73.12058456241039
1671,Panvel,2017-03-01,8212,7890,9414,10507,-2.496,3.451,-4.404,18.991097099999998,73.12058456241039
1672,Panvel,2017-06-01,8152,7836,9267,11104,-0.684,-1.562,5.682,18.991097099999998,73.12058456241039
1673,Panvel,2017-09-01,8071,7779,9054,11328,-0.727,-2.298,2.017,18.991097099999998,73.12058456241039
1674,Panvel,2017-12-01,8172,7828,9371,11515,0.63,3.501,1.651,18.991097099999998,73.12058456241039
1675,Panvel,2018-03-01,8343,8018,9476,11551,2.427,1.12,0.313,18.991097099999998,73.12058456241039
1676,Panvel,2018-06-01,8495,8151,9761,11118,1.659,3.008,-3.749,18.991097099999998,73.12058456241039
1677,Panvel,2018-09-01,8708,8360,10084,10341,2.564,3.309,-6.989,18.991097099999998,73.12058456241039
1678,Panvel,2018-12-01,8880,8587,10035,10310,2.715,-0.486,-0.3,18.991097099999998,73.12058456241039
1679,Panvel,2019-03-01,9108,8815,10302,10113,2.655,2.661,-1.911,18.991097099999998,73.12058456241039
1680,Panvel,2019-06-01,9270,9015,10312,10139,2.269,0.097,0.257,18.991097099999998,73.12058456241039
1681,Panvel,2019-09-01,9551,9307,10517,10673,3.239,1.988,5.267,18.991097099999998,73.12058456241039
1682,Panvel,2019-12-01,8933,8551,10446,10743,-8.123,-0.675,0.656,18.991097099999998,73.12058456241039
1683,Panvel,2020-03-01,8978,8593,10470,11116,0.491,0.23,3.472,18.991097099999998,73.12058456241039
1684,Panvel,2020-06-01,8875,8422,10616,11543,-1.99,1.394,3.841,18.991097099999998,73.12058456241039
1685,Panvel,2020-09-01,8783,8361,10382,11523,-0.724,-2.204,-0.173,18.991097099999998,73.12058456241039
1686,Panvel,2020-12-01,9495,9433,9565,11645,12.821,-7.869,1.059,18.991097099999998,73.12058456241039
1687,Panvel,2021-03-01,9798,9749,9830,11756,3.35,2.771,0.953,18.991097099999998,73.12058456241039
1688,Panvel,2021-06-01,9984,9963,9910,11721,2.195,0.814,-0.298,18.991097099999998,73.12058456241039
1689,Panvel,2021-09-01,10088,10050,10102,11690,0.873,1.937,-0.264,18.991097099999998,73.12058456241039
1690,Panvel,2021-12-01,10127,9927,10864,11620,-1.224,7.543,-0.599,18.991097099999998,73.12058456241039
1691,Panvel,2022-03-01,10084,9903,10745,11531,-0.242,-1.095,-0.766,18.991097099999998,73.12058456241039
